Date,method,gross_return,net_return,rf,gross_turnover,conditioning_alpha,pre_lambda_min,rank_pre_conditioning,correlation_identity_shrinkage_alpha,matched_correlation_kappa
2000-12-31,AIQ,0.018800493910920056,0.01877011001987161,0.0047806102828795,0.029823200155663615,0.0,0.07053906108295045,10,,
2000-12-31,HC,0.019200327116148573,0.01914269573587357,0.0047806102828795,0.05654568463290632,0.0,0.05713162472948982,10,,
2000-12-31,LS1,0.021255367348893134,0.021168334051216986,0.0047806102828795,0.08522187540816432,0.0,0.12913106646400402,10,,
2000-12-31,LS2,0.021033952512036838,0.020955611584856593,0.0047806102828795,0.07672705397060614,0.0,0.11499712271058389,10,,
2000-12-31,LS3,0.018903389108090377,0.018866199119540017,0.0047806102828795,0.03650001457250343,0.0,0.2044311333857539,10,,
2000-12-31,LS4,0.019392512284830722,0.019358108416095865,0.0047806102828795,0.0337493834025563,0.0,0.17477656832633945,10,,
2000-12-31,LS5,0.02060320732210941,0.020586524951718976,0.0047806102828795,0.01634559863295818,0.0,0.18424169749391764,10,,
2000-12-31,NLS6,0.018710496140630722,0.018677373604927272,0.0047806102828795,0.032514179277776056,0.0,0.1151536232843367,10,,
2000-12-31,NLS7,0.018520744910767665,0.018493001825061306,0.0047806102828795,0.02723860642509825,0.0,0.11317114233642549,10,,
2000-12-31,NLS8,0.018922441000936607,0.018873084604817514,0.0047806102828795,0.04843979691976297,0.0,0.11674551403651776,10,,
2000-12-31,CRE,0.020308423546022643,0.020272638499157836,0.0047806102828795,0.03507277411331188,0.0,0.4642036183831876,10,,
2000-12-31,SRE_STAR,0.020279806895318667,0.020248488511074303,0.0047806102828795,0.030695877770731662,0.0,0.14870679363290076,10,,
2000-12-31,GS_STAR,0.020401553087353922,0.020320784059975505,0.0047806102828795,0.07915415958947439,0.0,0.3281462283440955,10,,
2000-12-31,ID_KAPPA,0.019239327953329048,0.019186647497864806,0.0047806102828795,0.05168605058633902,0.0,0.07896366686119798,10,0.023154920351893468,53.858022517799505
2000-12-31,EW,0.015772735942693017,0.01570321696763921,0.0047806102828795,0.0684394969406507,0.0,,10,,
2001-01-31,AIQ,0.02820308772172547,0.0280381642372014,0.0040661545935285,0.16039971722847274,0.0,0.06678525815353235,10,,
2001-01-31,HC,0.02811148848391061,0.028062919080291016,0.0040661545935285,0.047241378161638786,0.0,0.0636518674538863,10,,
2001-01-31,LS1,0.018069162874911338,0.01787582364960305,0.0040661545935285,0.18990775122030465,0.0,0.1551602262839963,10,,
2001-01-31,LS2,0.019509120307725322,0.01930179925397235,0.0040661545935285,0.20335380000374656,0.0,0.14071275091259003,10,,
2001-01-31,LS3,0.02920156952167968,0.029189201545060106,0.0040661545935285,0.01201705961761233,0.0,0.21395682231047686,10,,
2001-01-31,LS4,0.02796954303361096,0.027917254029862004,0.0040661545935285,0.050866296675063184,0.0,0.19048318817291018,10,,
2001-01-31,LS5,0.028381665925155158,0.028288637695790042,0.0040661545935285,0.09046080112816207,0.0,0.16802749896254215,10,,
2001-01-31,NLS6,0.03087364204983102,0.030786244214309644,0.0040661545935285,0.08478035712280393,0.0,0.15170285805969477,10,,
2001-01-31,NLS7,0.03142254130044001,0.03133886624633897,0.0040661545935285,0.08112587300608907,0.0,0.1476984344979573,10,,
2001-01-31,NLS8,0.030274386667645606,0.030183345293508967,0.0040661545935285,0.08836614334462352,0.0,0.15325587655037937,10,,
2001-01-31,CRE,0.02817302236314203,0.028083845300594046,0.0040661545935285,0.08673351722739442,0.0,0.46810291630128964,10,,
2001-01-31,SRE_STAR,0.028149244771566665,0.02806071916376207,0.0040661545935285,0.0861019042273332,0.0,0.14435131623839267,10,,
2001-01-31,GS_STAR,0.02728943108821098,0.02724933623691972,0.0040661545935285,0.03902975157524531,0.0,0.31867917255996814,10,,
2001-01-31,ID_KAPPA,0.0280947576141352,0.028047605596761338,0.0040661545935285,0.045863493636907636,0.0,0.07139713011768757,10,0.008271776697776189,59.09075797940115
2001-01-31,EW,0.03253946934985452,0.03250794852506855,0.0040661545935285,0.030527476887320146,0.0,,10,,
2001-02-28,AIQ,0.0037685392163291807,0.003320299272521199,0.0039545128129423,0.44655707595497196,0.0,0.06914351184690577,10,,
2001-02-28,HC,0.003152039192057978,0.0028377691045669007,0.0039545128129423,0.31328260843118994,0.0,0.06452810748459083,10,,
2001-02-28,LS1,-0.010594726482429607,-0.010752586882379678,0.0039545128129423,0.15955079700438857,0.0,0.15325806533893244,10,,
2001-02-28,LS2,-0.009392103395283293,-0.009574603993187769,0.0039545128129423,0.1842309136945048,0.0,0.13936319255634028,10,,
2001-02-28,LS3,0.005499205058156537,0.005156184074224024,0.0039545128129423,0.3411449578548806,0.0,0.20910886089853162,10,,
